,STORE ID,VENUE,SUB VENUE,Lat,Lng,Address,CITY,STATE,ZIP,place id,business name,price level,google_rating,google_rating_counts
1033,2264,University,Food Court,46.8922,-96.8014,1340 Administration Ave.,Fargo,ND,58102,ChIJeajbt9XLyFIR47J1CHJIM_Q,Panda Express,1.0,3.6,28.0
1034,2265,Street DT,Free Standing,39.638000000000005,-105.0839,7850 W Quincy Ave,Littleton,CO,80123,ChIJbUWXXHl_a4cRA07GwiZLxDQ,Panda Express,1.0,3.5,372.0
1035,2266,Street DT,Free Standing,32.5324,-96.8187,102 E.ovilla Rd,Red Oak,TX,75154,ChIJvxNmVjWTToYRAPz65Pf7H4c,Panda Express,1.0,3.7,434.0
1036,2267,Street Non-DT,In Line,37.7785,-121.9687,3141 Crow Canyon Pl.,San Ramon,CA,94583,ChIJl_uHZOryj4ARzKfRnRp8LTw,Panda Express,1.0,4.0,106.0
1037,2268,Street DT,Free Standing,43.49100000000001,-112.0515,720 South Utah Ave.,Idaho Falls,ID,83402,ChIJS4svKENZVFMR53IjuKT4CJk,Panda Express,1.0,3.8,412.0
1038,2269,Street DT,Free Standing,17.9983,-66.6405,3305 Baramaya Avenue,Ponce,PR,728,ChIJVVVVVSXVAowRqE9OY7iKm3g,Panda Express Chinese Restaurant,2.0,4.1,459.0
1039,227,Airport,Food Court,39.854,-104.6735,8900 Pena Blvd,Denver,CO,80249,ChIJrXaVE_1nbIcRXkDe8_YvaWI,Panda Express,1.0,3.5,372.0
1040,2270,Street DT,Free Standing,40.3886,-111.9171,1413 N. Redwood Rd.,Saratoga Springs,UT,84045,ChIJ7e0ru1p-TYcRPo8zO4xOuwg,Panda Express,1.0,3.3,597.0
1041,2271,Street DT,Free Standing,36.01,-95.8859,10535 S. Memorial Dr,Tulsa,OK,74133,ChIJzyetez2OtocRERN0lBxbzrw,Panda Express,1.0,3.8,279.0
1042,2273,Street DT,Free Standing,38.0055,-121.8348,1953 Auto Center Dr,Antioch,CA,94509,ChIJ40Rvrr9ZhYARaAlLjxPa7SM,Panda Express,1.0,3.8,299.0
1043,2274,Mall,Food Court,33.8324,-118.3476,3525 Carson Street,Torrance,CA,90503,ChIJM4CaASxL3YAR2kQJl8KjYeo,Panda Express,1.0,3.5,129.0
1044,2275,Street DT,Free Standing,34.4248,-117.3726,13307 Main St.,Hesperia,CA,92345,ChIJeQGCmXJow4ARjO5UCQWPD18,Panda Express,1.0,3.8,232.0
1045,2276,Street DT,Free Standing,32.772,-115.5525,2380 S. 4th Street,El Centro,CA,92243,ChIJG-i128Rm14ARJWWC7pLLo1g,Panda Express,1.0,4.0,451.0
1046,2277,Street Non-DT,End Cap,37.3711,-121.8448,361 N. Capitol Ave,San Jose,CA,95132,ChIJPcZFCgjNj4ARb0b0tcNPM0s,Panda Express,1.0,4.0,469.0
1047,2278,Street DT,Free Standing,41.7234,-85.9735,2719 Cassopolis St,Elkhart,IN,46514,ChIJG4BLof3cFogRaHiHB1NuX7E,Panda Express,1.0,3.6,814.0
1048,2280,Street DT,Free Standing,41.3157,-96.0244,6228 N 72nd St,Omaha,NE,68134,ChIJ9U6ftleSk4cRWjJVN38Jb5w,Panda Express,1.0,3.8,236.0
1049,2281,Street DT,End Cap,31.8356,-106.5476,6900 N. Mesa St,El Paso,TX,79912,ChIJuabw7m_43YYRJDkGPKVL67c,Panda Express,1.0,4.2,811.0
1050,2282,Street DT,Free Standing,37.0729,-94.4773,1531 S Rangeline Rd,Joplin,MO,64804,ChIJ-eRQ2Jx8yIcRjnnjFN05ido,Panda Express,1.0,3.4,393.0
1051,2283,Street Non-DT,End Cap,30.5152,-86.4611,1352 E John Sims Pkwy,Niceville,FL,32578,ChIJh6unZK1pkYgRWuNKNVldHQM,Panda Express,1.0,3.9,296.0
1052,2285,Street Non-DT,End Cap,38.5526,-90.4076,10722 Sunset Hills Plaza,Saint Louis,MO,63127,ChIJV_IRAIzO2IcR1__6T5GGlIU,Panda Express,1.0,3.8,215.0
1053,2286,Street DT,Free Standing,27.7266,-97.3817,4119 S. Staples,Corpus Christi,TX,78411,ChIJ2fcGSoj1aIYRmIOpjRDQ9dI,Panda Express,1.0,3.5,353.0
1054,2287,Street Non-DT,End Cap,33.6525,-117.6483,27670-b Santa Margarita Parkway,Mission Viejo,CA,92691,ChIJWYf9M4jp3IAR79hvwrfz6KI,Panda Express,1.0,3.8,194.0
1055,2288,Street Non-DT,End Cap,39.3036,-84.316,9345 Mason Montgomery Rd,Mason,OH,45040,ChIJF-fIJ_lWQIgRZauwVHjgP2g,Panda Express,1.0,3.8,339.0
1056,2289,Street DT,Free Standing,41.2618,-85.84,1170 Lake City Hwy,Warsaw,IN,46582,ChIJXedwA7-eFogRFqaxxERIMSA,Panda Express,1.0,4.0,502.0
1057,229,Mall,In Line,34.4186,-119.7002,605 Paseo Nuevo,Santa Barbara,CA,93101,ChIJCbWYweRr7IAR5F1XNgFVIOc,Panda Express,1.0,4.1,148.0
1058,2290,Street DT,Free Standing,31.1202,-97.8657,208 Robert Griffin Iii Dr,Copperas Cove,TX,76522,ChIJaYYNV_mzWoYRZgmVP6NeQB8,Panda Express,1.0,3.4,364.0
1059,2291,Street Non-DT,End Cap,34.4687,-93.0695,1384 Higdon Ferry,Hot Springs National Park,AR,71913,ChIJ2yvd6TLVMoYRh1FtNO6Y5Pg,Panda Express,1.0,4.0,378.0
1060,2292,Street DT,Free Standing,31.3021,-94.7278,2134 S 1st St,Lufkin,TX,75904,ChIJA5oiE4c9OIYRPn11nq6ySYs,Panda Express,1.0,4.0,441.0
1061,2294,Street DT,Free Standing,44.0957,-93.2517,1115 Frontage Road West,Owatonna,MN,55060,ChIJKTaoEy_m9ocRxvkWuPB0EcM,Panda Express,1.0,2.9,167.0
1062,2295,Street DT,Free Standing,34.0222,-80.9561,5260 Forest Dr,Columbia,SC,29206,ChIJ7bmjWriv-IgR5pq6H-V5xKA,Panda Express,1.0,3.9,598.0
1063,2297,Street DT,End Cap,32.5417,-84.9504,5295 Whittlesey Blvd,Columbus,GA,31909,ChIJgTHtg0XLjIgRzlukHahu2KU,Panda Express,1.0,4.2,446.0
1064,2298,Street DT,Free Standing,43.4729,-83.9761,4505 Bay Road,Saginaw,MI,48601,ChIJqcODvinDI4gRh-O1w9uBpvk,Panda Express,1.0,4.1,616.0
1065,2299,Street DT,Free Standing,34.0346,-117.7579,751 Rio Rancho Rd.,Pomona,CA,91766,ChIJc8CooZgtw4AR0Rlf8GhdJ5E,Panda Express,1.0,4.0,318.0
1066,2301,Airport,Food Court,33.4355,-112.0072,"3400 E. Sky Harbor Blvd., Terminal 4, Space N2-f36",Phoenix,AZ,85034,,,,,
1067,231,Street Non-DT,End Cap,33.492,-117.697,32411 St Of The Golden Lantern,Laguna Niguel,CA,92677,ChIJCWzY5jHw3IARa0ZzrbB5H9Q,Panda Express,1.0,4.1,145.0
1068,2312,Street Non-DT,End Cap,38.7421,-77.1631,6477 Old Beulah St,Alexandria,VA,22315,ChIJG90iuDytt4kRGecljVgQG8s,Panda Express,1.0,3.8,124.0
1069,2313,University,Food Court,40.0072,-105.2627,University Of Colorado,Boulder,CO,80309,,,,,
1070,2315,Street DT,Free Standing,42.8277,-86.0933,3277 West Shore Drive,Holland,MI,49424,ChIJIStfooKSGYgRqs9X2fiW6LM,Panda Express,1.0,3.2,218.0
1071,2316,Street DT,Free Standing,37.1422,-93.2605,1905 E. Independence,Springfield,MO,65804,ChIJq7LbBctkz4cRibPSP-5p2Gk,Panda Express,1.0,4.0,438.0
1072,2317,Street Non-DT,In Line,13.4701,144.7548,302 S. Route 4 O'brien Drive,Hagatna,GU,96910,ChIJHzMWKoh3H2cR5svqlSuLfts,Panda Express,1.0,4.2,188.0
1073,2318,Mall,End Cap,40.9279,-73.8564,3080 Mall Walk,Yonkers,NY,10704,ChIJ5R9DtKXywokR37tlnobiLzE,Panda Express,1.0,3.8,398.0
1074,2319,Street DT,Free Standing,32.0857,-110.7735,9130 South Houghton Road,Tucson,AZ,85747,ChIJC3V-vAhh1oYR9jK55P_QFPc,Panda Express,1.0,3.5,444.0
1075,2320,Mall,In Line,13.5204,144.8178,1088 W. Marine Corps Drive,Dededo,GU,96929,ChIJOfoR1hGDH2cRn7QcGW1tNHY,Panda Express,1.0,3.9,133.0
1076,2321,Street Non-DT,End Cap,37.695,-122.0513,3893 E. Castro Valley Blvd.,Castro Valley,CA,94552,ChIJh7WbBk2Sj4ARCLoBqh2sDBI,Panda Express,1.0,4.0,136.0
1077,2322,Street Non-DT,End Cap,38.0665,-122.1647,804 Southampton Road,Benicia,CA,94510,ChIJEzI6XhpuhYARDSb7Ul65VVw,Panda Express,1.0,3.8,116.0
1078,2323,Street DT,Free Standing,37.2151,-93.2612,720 N. Glenstone Avenue,Springfield,MO,65803,ChIJQadbh9Niz4cR_kp0mOw5d8Q,Panda Express,1.0,3.9,503.0
1079,2325,Street DT,Free Standing,36.1927,-86.2937,611 S Cumberland St,Lebanon,TN,37087,ChIJV6_K9pwfZIgR7BcmislCjPo,Panda Express,1.0,3.6,390.0
1080,2328,Street DT,Free Standing,35.898,-84.167,11480 Parkside Drive,Knoxville,TN,37934,ChIJ_____68uXIgRWUHOxZ_HOS8,Panda Express,1.0,3.9,327.0
1081,2329,Street DT,Free Standing,33.6591,-95.509,5280 S. E. Loop 286,Paris,TX,75460,ChIJCaU02ZFYSoYR26brvFbP8vQ,Panda Express,1.0,4.1,265.0
1082,2330,Street DT,End Cap,43.5148,-96.7767,4203 W 41st St,Sioux Falls,SD,57106,ChIJHRR2XSfKjocRJgtu4KDbecI,Panda Express,1.0,3.6,566.0
1083,2331,Street DT,Free Standing,26.2,-98.2871,119 S. Shary Road,Mission,TX,78572,ChIJOSKS4OynZYYR5gNNBiBhKxE,Panda Express,1.0,4.1,336.0
1084,2333,Street DT,Free Standing,34.1336,-116.38600000000001,58493 29 Palms Hwy,Yucca Valley,CA,92284,ChIJ-8CB3iTY2oARMM3tKtM32Is,Panda Express,1.0,4.0,480.0
1085,2334,Street DT,Free Standing,30.6755,-88.1411,3811 Airport Blvd,Mobile,AL,36608,ChIJw6j81hJNmogRV1tt3ey8NUc,Panda Express,1.0,3.8,671.0
1086,2335,Street DT,Free Standing,32.6183,-83.6754,2743 Watson Blvd,Warner Robins,GA,31093,ChIJtUM5_TLh84gRpwCDiV6rch4,Panda Express,1.0,4.0,616.0
1087,2336,Street DT,Free Standing,29.9975,-95.4812,3420 Fm 1960 W Rd.,Houston,TX,77068,ChIJoXQNNXzMQIYReePGb6tAnYg,Panda Express,1.0,3.6,358.0
1088,2337,University,Food Court,33.1291,-117.1597,333 South Twin Oaks Valley Road,San Marcos,CA,92096,ChIJr_dQt03124ARTgWPwhbXSlU,Panda Express,1.0,3.5,17.0
1089,2338,Street Non-DT,Free Standing,43.6129,-116.2031,601 W. Front St.,Boise,ID,83702,ChIJkevL-_r4rlQRdCX2O8ZXDsM,Panda Express,1.0,4.0,179.0
1090,2339,Street Non-DT,End Cap,38.8001,-121.2049,5410 Crossings Dr.,Rocklin,CA,95677,ChIJEyb0q-kem4AR8ziBEvsuh00,Panda Express,1.0,3.7,185.0
1091,2341,Street Non-DT,End Cap,40.1106,-88.2292,627 S Wright St.,Champaign,IL,61820,ChIJGUeLnT_XDIgRSmjnYZceP44,Panda Express,1.0,4.0,495.0
1092,2342,Street DT,Free Standing,31.7741,-106.3751,1178 Hawkins Blvd.,El Paso,TX,79925,ChIJqzIXcBlb54YRlA-Vhi_2klY,Panda Express,1.0,4.2,792.0
1093,2343,Street DT,Free Standing,36.321,-86.598,208 Anderson Lane North,Hendersonville,TN,37075,ChIJxfTkrEFHZIgRCxm0ewd9AUg,Panda Express,1.0,3.9,196.0
1094,2345,University,Food Court,30.514,-90.4677,303 W Texas Ave,Hammond,LA,70402,ChIJk3kxxZciJ4YRLORQiqKq9Tc,Panda Express,1.0,3.4,17.0
1095,2346,Street DT,Free Standing,32.4604,-86.4142,1921 Cobbs Ford Road,Prattville,AL,36066,ChIJqcj9OmGFjogRdtQxZ0zKlp4,Panda Express,1.0,3.8,432.0
1096,2347,Street DT,Free Standing,33.1975,-87.5275,636 15th Street East,Tuscaloosa,AL,35401,ChIJTbe2vYQChogRR-tkinpObZI,Panda Express,1.0,3.9,449.0
1097,2348,Street Non-DT,End Cap,33.9876,-118.2568,5867 S. Central Avenue,Los Angeles,CA,90001,ChIJH2AfIVTIwoARVJqss8YXoKE,Panda Express,1.0,4.0,529.0
1098,2349,Street DT,Free Standing,29.0478,-95.4562,102 E Hwy 332,Lake Jackson,TX,77566,ChIJofa6xMFDQIYRPgAfs_awsNM,Panda Express,1.0,3.1,136.0
1099,2351,Street DT,Free Standing,29.1551,-82.1809,3435 Sw College Road,Ocala,FL,34474,ChIJRx1wthrV54gR866ozLnqMdM,Panda Express,1.0,4.0,435.0
1100,2352,Street DT,Free Standing,32.0697,-96.4479,2015 S. I-45,Corsicana,TX,75110,ChIJp69pyJYrT4YR-yVmfxm0pWw,Panda Express,1.0,3.7,242.0
1101,2353,Street DT,Free Standing,33.1157,-95.5945,150 E Shannon Rd,Sulphur Springs,TX,75482,ChIJg_rCR8kvSoYRMZHhH5UdiK4,Panda Express,1.0,4.1,298.0
1102,2354,Street DT,Free Standing,30.4416,-86.6391,754 Beal Parkway,Fort Walton Beach,FL,32547,ChIJbY52n18-kYgR2qPhHdI7Z48,Panda Express,1.0,3.7,356.0
1103,2355,Street Non-DT,End Cap,37.2482,-121.8031,5720 Cottle Rd,San Jose,CA,95123,ChIJQ4nU8SMujoAR1bnCIWI0YlA,Panda Express,1.0,3.7,249.0
1104,2356,Street Non-DT,Free Standing,34.1226,-84.525,941 Ridgewalk Pkwy,Woodstock,GA,30188,ChIJcT4mB1Vp9YgRBVlls3oDSXc,Panda Express,1.0,4.0,284.0
1105,2362,Street Non-DT,End Cap,34.1511,-118.0682,3867 East Foothill Blvd.,Pasadena,CA,91107,ChIJCY8GtX_bwoARkQ50Zihjv44,Panda Express,1.0,4.4,396.0
1106,2363,Street Non-DT,End Cap,38.6266,-90.3346,1494 S Hanley,Richmond Heights,MO,63117,ChIJjU9DguHK2IcRcxmXMqIYLx8,Panda Express,1.0,3.9,755.0
1107,2364,Mall,Food Court,40.7348,-73.8696,90-15 Queens Blvd,Elmhurst,NY,11373,ChIJVVVV-UtewokRZwx6c-W9aoY,Panda Express,1.0,3.9,138.0
1108,2365,Street Non-DT,End Cap,37.9738,-120.365,1031 Sanguinetti Rd.,Sonora,CA,95370,ChIJSciyv5XFkIARWBpriQn6SFc,Panda Express,1.0,3.9,394.0
1109,2366,Street DT,Free Standing,30.5317,-87.2231,1779 E. Nine Mile Road,Pensacola,FL,32514,ChIJGf0IvzKVkIgR3_SdnTsQ1sE,Panda Express,1.0,3.8,225.0
1110,2367,Street Non-DT,End Cap,37.3886,-121.9841,3139 Mission College Blvd,Santa Clara,CA,95054,ChIJO9qyed3Jj4ARsfSRMh0gDQQ,Panda Express,1.0,3.6,212.0
1111,2368,Street DT,Free Standing,32.7129,-97.2828,2928 E. Berry St,Fort Worth,TX,76105,ChIJxWNkbMdxToYR-QriLZrtOx8,Panda Express,1.0,3.5,288.0
1112,2369,Street DT,Free Standing,38.5149,-90.3424,6304 S Lindbergh Blvd.,Green Park,MO,63123,ChIJS6CIpPDI2IcRMzI5rDFc2Ss,Panda Express,1.0,3.7,260.0
1113,2370,Street DT,Free Standing,31.8817,-106.4197,9500 Dyer Street,El Paso,TX,79924,ChIJhSnQfD5R54YR5WktuQ6Ry94,Panda Express,1.0,4.1,722.0
1114,2371,Mall,In Line,13.4898,144.7809,199 Chalan San Antonio,Tamuning,GU,96913,ChIJXTpS-Qp4H2cRsOblGCtMPqc,Panda Express,2.0,4.0,133.0
1115,2372,Street DT,End Cap,46.8551,-96.8612,1690 45th Street South,Fargo,ND,58103,ChIJC__bBl_LyFIR33xZr4AEwsM,Panda Express,1.0,4.0,537.0
1116,2373,Military,Food Court,38.9955,-76.4691,693 Kinkaid Road,Annapolis,MD,21402,ChIJkzXzcc73t4kRRI0dIimvE-A,Panda Express,1.0,4.3,18.0
1117,2374,Street Non-DT,End Cap,36.7347,-120.0451,14049 W. Whitesbridge Ave.,Kerman,CA,93630,ChIJEXgKAEh6lIARrL1LbGYxkoo,Panda Express,1.0,4.2,349.0
1118,2378,Military,Food Court,32.8905,-117.1385,"Mcas Miramar Commissary Exchange, Bldg 2260, Space #c",San Diego,CA,92145,,,,,
1119,2379,Mall,Food Court,38.774,-77.1737,6739 Springfield Mall,Springfield,VA,22150,ChIJz6Ys6Vett4kRGf_fvq2g4l8,Panda Express,1.0,3.6,86.0
1120,2380,Street DT,Free Standing,27.754,-98.0607,1205 E. Main Street,Alice,TX,78332,ChIJa-8uaZHLZ4YRP0cneyLhHcM,Panda Express,1.0,3.5,216.0
1121,2381,Mall,Food Court,36.8065,-119.7792,521 E. Shaw Avenue,Fresno,CA,93710,ChIJ9_EMwnpdlIARYfseO7dF_nk,Panda Express,1.0,4.0,88.0
1122,2382,Street DT,Free Standing,29.8039,-94.98200000000001,5060 East Freeway,Baytown,TX,77521,ChIJ46AxVllZP4YRQrPxs01STCQ,Panda Express,1.0,3.8,296.0
1123,2383,Street DT,End Cap,38.4377,-121.4056,8180 Sheldon Road,Elk Grove,CA,95758,ChIJB5iIgl7GmoARzvy8ZJ0xiLM,Panda Express,1.0,3.9,235.0
1124,2384,Street Non-DT,End Cap,37.3912,-122.0951,1035 El Monte Ave,Mountain View,CA,94040,ChIJHchEeciwj4AR96J2YstPDW4,Panda Express,1.0,3.9,512.0
1125,2385,Street Non-DT,End Cap,37.8307,-122.2803,1151 40th St,Emeryville,CA,94608,ChIJG1eGuhN-hYARtZfPsURlll8,Panda Express,1.0,3.9,409.0
1126,2386,Street DT,Free Standing,45.7702,-122.5491,1102 S.w. Scotton Way,Battle Ground,WA,98604,ChIJ4TLOF3i0lVQRZUzJYOFH0AA,Panda Express,1.0,3.8,315.0
1127,2387,Street DT,Free Standing,42.3094,-122.8538,1378 Center Drive,Medford,OR,97501,ChIJNw9eUQZ6z1QRrtK7aSsm2nw,Panda Express,1.0,3.9,724.0
1128,2388,CBD,Food Court,38.8839,-77.024,429 L'enfant Plaza Sw,Washington,DC,20024,ChIJhTBTO3a3t4kRSOgcYl0Ict4,Panda Express,1.0,4.1,147.0
1129,2389,Street DT,Free Standing,30.2198,-85.8652,15485 Panama City Beach Parkway,Panama City Beach,FL,32413,ChIJt9HhkjmMk4gRxHdzp82s0QA,Panda Express,1.0,3.9,748.0
1130,2390,Street Non-DT,In Line,21.3362,-157.8684,1620 N. School St,Honolulu,HI,96817,ChIJZWVUVI9uAHwRkX95Oyu-qmg,Panda Express,1.0,4.2,94.0
1131,2391,Street DT,Free Standing,39.9352,-91.3655,3136 Broadway St.,Quincy,IL,62301,ChIJYYIreir43YcRri4Pgvy36L8,Panda Express,1.0,3.9,190.0
1132,2392,Street DT,Free Standing,44.4961,-89.51299999999999,160 Crossroads Dr,Plover,WI,54467,ChIJISUtvuFQAIgRtzK9kl40Hoo,Panda Express,1.0,4.2,342.0
1133,2393,Street DT,Free Standing,42.2818,-83.2064,3250 Fairlane Drive,Allen Park,MI,48101,ChIJIQpehDI0O4gRT_mk6OWOGjA,Panda Express,1.0,3.5,380.0
1134,2394,Street DT,Free Standing,43.5439,-96.66,5509 E. Arrowhead Pkwy,Sioux Falls,SD,57110,ChIJmbeD5YuzjocR498V_XKDmwA,Panda Express,1.0,3.6,284.0
1135,2395,Street DT,Free Standing,33.1964,-97.0929,1320 S Loop 288,Denton,TX,76205,ChIJ075Ypyw1TIYRTJ1g6F-RHQU,Panda Express,1.0,3.8,618.0
1136,2396,Street DT,Free Standing,33.2158,-96.6266,1509 W. University Dr.,Mckinney,TX,75069,ChIJs1GBIlQSTIYRo1P_F00TG94,Panda Express,1.0,4.1,406.0
1137,2397,Street DT,Free Standing,36.6711,-93.226,850 Branson Hills Parkway,Branson,MO,65616,ChIJjUP5Eo0Ez4cRdDlEHXPw8-E,Panda Express,1.0,3.6,457.0
1138,2398,Street DT,Free Standing,32.9213,-96.9888,8411 Bent Branch Dr,Irving,TX,75063,ChIJe1zzCpkpTIYR46JG6XgG_BE,Panda Express,1.0,3.9,786.0
1139,2399,Street DT,Free Standing,29.9354,-95.2512,9433 North Sam Houston Pkwy E,Humble,TX,77396,ChIJRaOf7r6xQIYR9gEnHnWNySs,Panda Express,1.0,3.5,249.0
1140,2406,University,Food Court,35.9404,-83.9423,"University Of Tennessee, 1659 Cumberland Ave",Knoxville,TN,37916,,,,,
1141,2408,Street DT,Free Standing,37.5004,-77.528,7200 Tim Price Way,Richmond,VA,23225,ChIJRbXAqPUSsYkRQSzReU1xHYc,Panda Express,1.0,4.1,597.0
1142,2409,Street DT,Free Standing,33.2248,-86.8022,245 S. Colonial Drive,Alabaster,AL,35007,ChIJ1zt5R_MliYgRxzDN9eTXFn0,Panda Express,1.0,3.7,233.0
1143,2410,University,Food Court,42.358000000000004,-83.0709,5221 Gullen Mall,Detroit,MI,48202,ChIJxa_cC6PSJIgRx_WuUgzNr70,Panda Express,1.0,3.3,82.0
1144,2411,University,Food Court,37.5504,-77.4515,900 W. Grace Street,Richmond,VA,23220,ChIJTXwvIEYRsYkR9V6gb7QaQuM,Panda Express,1.0,3.9,270.0
1145,2412,University,Food Court,40.5727,-105.0837,1101 Center Ave. Mall,Fort Collins,CO,80523,ChIJHz0PwVZKaYcR6QWxwUVk-_c,Panda Express,1.0,3.7,20.0
1146,2413,University,Food Court,34.6762,-82.8321,720 Mcmillan Road,Clemson,SC,29634,ChIJnViRe21eWIgR0zDp-NTIVtA,Panda Express,1.0,3.9,45.0
1147,2415,University,Food Court,25.7216,-80.2793,University Of Miami,Miami,FL,33124,ChIJJz_QCwG42YgR0H36dJW6ZIA,Panda Express,1.0,4.2,20.0
1148,2416,University,Food Court,33.2145,-87.5456,751 Campus Drive,Tuscaloosa,AL,35401,,,,,
1149,2417,Street Non-DT,End Cap,36.1466,-115.3346,"11010 Lavender Hill Drive, Suite #100",Las Vegas,NV,89135,ChIJOXdBS_6-yIARpnfgJnif0xg,Panda Express,1.0,3.7,155.0
1150,2418,Street Non-DT,End Cap,33.4876,-82.0813,255 Robert C Daniel Jr Pkwy,Augusta,GA,30909,ChIJI2lFf1LS-YgR2YDyO-NPrTs,Panda Express,1.0,3.7,386.0
1151,2419,Street DT,Free Standing,33.0175,-97.2185,1345 Hwy 377,Roanoke,TX,76262,ChIJyS3sn63RTYYRcZoweTTKAmk,Panda Express,1.0,3.7,177.0
1152,2422,Street Non-DT,End Cap,39.0148,-94.7271,12160 West Shawnee Mission Parkway,Shawnee,KS,66216,ChIJO4E9KdXswIcRHgsKMMfaUL8,Panda Express,1.0,4.0,286.0
1153,2423,Street DT,Free Standing,37.639,-77.5145,9100 Staples Mill Rd,Henrico,VA,23228,ChIJMzJBQJ0VsYkRhh96d_09oXA,Panda Express,1.0,4.1,559.0
1154,2425,Street DT,Free Standing,33.8733,-118.3059,1689 W Artesia Blvd.,Gardena,CA,90248,ChIJ2WO6tvm0woARxr2MQ2vHCHE,Panda Express,1.0,4.1,637.0
1155,2426,Street DT,Free Standing,33.3939,-111.8049,1210 E. Southern Ave.,Mesa,AZ,85204,ChIJL27zFImoK4cRsYqB5Pa5KcE,Panda Express,1.0,3.7,1066.0
1156,2427,Street Non-DT,End Cap,32.9006,-83.6884,120 Tom Hill Sr Blvd,Macon,GA,31210,ChIJFYkr17n484gR-oSwU2-7HNI,Panda Express,1.0,3.6,503.0
1157,2428,Street Non-DT,End Cap,39.9147,-86.1384,1300 East 86th,Indianapolis,IN,46240,ChIJuTbFsitTa4gR9ax6suVe0LI,Panda Express,1.0,4.1,246.0
1158,2429,Street Non-DT,End Cap,42.6354,-83.1316,3105 S. Rochester Road,Rochester Hills,MI,48307,ChIJmfaSw1zCJIgRW1n94bnOJlM,Panda Express,1.0,3.9,518.0
1159,243,Store in Store,Food Court,36.0413,-115.1028,2667 E. Windmill Pkwy,Henderson,NV,89014,ChIJ80heudPPyIARsTa5SXhAbxw,Panda Express,1.0,3.9,79.0
1160,2430,Street Non-DT,End Cap,32.6601,-117.0314,4450 Bonita Rd,Bonita,CA,91902,ChIJM3v7VtVP2YARvJnKavyaJ7k,Panda Express,1.0,4.1,168.0
1161,2431,Mall,End Cap,32.5435,-117.038,4463 Camino De La Plaza Suite 107,San Ysidro,CA,92173,ChIJe1EEIgNJ2YARBn_zX3E1IKk,Panda Express,1.0,4.4,385.0
1162,2432,Street DT,Free Standing,43.6243,-83.8936,4107 Wilder Road,Bay City,MI,48706,ChIJl4c6lSvgI4gRMUcMQIfR8HA,Panda Express,1.0,3.8,467.0
1163,2433,Street DT,Free Standing,38.9509,-92.2941,91 Conley Road,Columbia,MO,65201,ChIJZ9Ajahq43IcRsksvamjgCp4,Panda Express,1.0,3.8,365.0
1164,2435,Street Non-DT,In Line,21.4005,-158.0088,94-799 Lumiaina Street,Waipahu,HI,96797,ChIJZ4wOgINmAHwRWDRrYqwfyLY,Panda Express,1.0,4.0,90.0
1165,2436,Street Non-DT,End Cap,37.7869,-122.2807,2630 Fifth Street,Alameda,CA,94501,ChIJfYMJkcSAj4ARVXYHussJv1s,Panda Express,1.0,3.6,179.0
1166,2437,Street DT,Free Standing,42.8976,-87.9124,8041 Howell Ave,Oak Creek,WI,53154,ChIJ20WIhEEUBYgRO2f6mlc-WX0,Panda Express,1.0,3.3,438.0
1167,2439,Street DT,Free Standing,30.634,-96.3791,639 N Harvey Mitchell Pkwy,Bryan,TX,77803,ChIJ981VzvuBRoYRc4M1EWNS8Ao,Panda Express,1.0,4.0,236.0
1168,2441,Street DT,Free Standing,26.2688,-98.2214,1116 Trenton Rd.,Mcallen,TX,78504,ChIJy-r9zFKhZYYRdjRS92xDqpM,Panda Express,1.0,4.2,581.0
1169,2442,Street DT,Free Standing,32.5497,-93.7089,2600 Airline Dr.,Bossier City,LA,71111,ChIJ442v8gwzMYYRtU_N_0zYJ2g,Panda Express,1.0,3.9,364.0
1170,2443,Street Non-DT,End Cap,37.5683,-97.2437,2006 N Rock Road,Derby,KS,67037,ChIJISK01BTwuocRR6dCFPokDAw,Panda Express,1.0,3.9,338.0
1171,2445,University,Food Court,44.9874,-93.2556,321 19th Ave S,Minneapolis,MN,55455,,,,,
1172,2446,Street Non-DT,End Cap,40.6318,-74.3051,1255 Raritan Road,Clark,NJ,7066,ChIJeTGJu9Czw4kR-F3wYhvsDck,Panda Express,1.0,3.9,203.0
1173,2447,Street DT,Free Standing,33.0763,-96.8669,5667 State Highway 121,The Colony,TX,75056,ChIJmXis4TE7TIYRYPZcWETqF_A,Panda Express,1.0,3.9,362.0
1174,2448,Street DT,Free Standing,32.7953,-96.6899,8950 East R L Thornton Fwy,Dallas,TX,75228,ChIJ_-Gsp8OjToYRvhtUJiUdSgk,Panda Express,1.0,4.0,688.0
1175,2449,University,Food Court,27.7127,-97.3241,6300 Ocean Drive Unit 5763 Corpus Christi,Corpus Christi,TX,78412,ChIJNTgIxz72aIYRDRISznv5SLs,Panda Express,1.0,3.9,20.0
1176,2454,University,Food Court,33.9796,-84.0018,Georgia Gwinnett College,Lawrenceville,GA,30043,ChIJYQXcHWy-9YgRnAtnAqr8vfg,Panda Express,1.0,3.4,56.0
1177,2455,University,Food Court,33.774,-84.3984,350 Ferst Drive Nw,Atlanta,GA,30332,ChIJh9Mbp4kE9YgRJMEh3Eek4NI,Panda Express,1.0,3.6,158.0
1178,2456,Street Non-DT,Free Standing,41.9465,-87.7019,2949 W. Addison St.,Chicago,IL,60618,ChIJ8aheqIjND4gRMPvtqlfFI3U,Panda Express,1.0,4.2,441.0
