Address,Zip Code,Latitude,Longitude
"97 Boston Turnpike, Shrewsbury, MA 01545",1545,42.2754302,-71.7497546
"49 Park Ave #1, Worcester, MA 01605",1605,42.2821893,-71.808157
"450 Paradise Rd, Swampscott, MA 01907",1907,42.4817731,-70.9037891
"1030 Main St #5, Waltham, MA 02451",2451,42.3757608,-71.2528461
"1110 Lexington St, Waltham, MA 02452",2452,42.413179,-71.2338012
"1 Oak St Ste 2, Westborough, MA 01581",1581,42.2855691,-71.6086093
"1421 S Main St unit c, Adrian, MI 49221",49221,41.8757218,-84.0425636
"3125 Fairlane Dr, Allen Park, MI 48101",48101,42.2829508,-83.203715
"235 S State St, Ann Arbor, MI 48104",48104,42.2793165,-83.7405215
"3354 Washtenaw Ave Ste A, Ann Arbor, MI 48104",48104,42.2554484,-83.6932335
"858 Briarwood Cir Ste E, Ann Arbor, MI 48108",48108,42.2406456,-83.745292
"2100 S Telegraph Rd, Bloomfield Twp, MI 48302",48302,42.6074988,-83.3003021
"6753 Orchard Lake Rd, West Bloomfield Township, MI 48322",48322,42.5390724,-83.3599258
"32824 Woodward Ave, Royal Oak, MI 48073",48073,42.5307049,-83.1979459
"3129 Crooks Rd, Troy, MI 48084",48084,42.5635933,-83.1682023
"84 N Adams Rd, Rochester Hills, MI 48309",48309,42.6816222,-83.1925282
"2611 S Rochester Rd, Rochester Hills, MI 48307",48307,42.6420285,-83.1313479
"28644 Telegraph Rd space c-9, Southfield, MI 48034",48034,42.4978085,-83.284222
"26147 Evergreen Rd, Southfield, MI 48076",48076,42.4817126,-83.2416392
"32 E 14 Mile Rd, Madison Heights, MI 48071",48071,42.5338888,-83.1059966
"4921 S Baldwin Rd, Orion Charter Township, MI 48359",48359,42.7090548,-83.3065718
"8599 W Grand River Ave, Brighton, MI 48116",48116,42.5409873,-83.7859023
"42404 Ford Rd, Canton, MI 48187",48187,42.3230001,-83.4595837
"27810 23 Mile Rd, Chesterfield Township, MI 48051",48051,42.6741082,-82.8295619
"13488 23 Mile Rd, Shelby Charter Twp, MI 48315",48315,42.6697843,-82.9957531
"32463 Gratiot Ave, Roseville, MI 48066",48066,42.5358549,-82.9124758
"13975 Lakeside Cir, Sterling Heights, MI 48313",48313,42.626419,-82.9878688
"539 E Grand River Ave, East Lansing, MI 48823",48823,42.7337371,-84.4772564
"4485 Miller Rd, Flint, MI 48507",48507,42.9766547,-83.7684987
"3610 28th St SE, Kentwood, MI 49512",49512,42.9120122,-85.5782809
"3300 Alpine Ave NW, Grand Rapids, MI 49544",49544,43.0232648,-85.6883744
"6333 Kalamazoo Ave SE Ste 450, Grand Rapids, MI 49508",49508,42.8492001,-85.6258914
"3070 44th St SW, Grandville, MI 49418",49418,42.8842719,-85.7397433
"12365 James St, Holland, MI 49424",49424,42.8153381,-86.089122
"5363B W Main St, Kalamazoo, MI 49009",49009,42.2953951,-85.6552813
"5964 S Westnedge Ave, Portage, MI 49002",49002,42.2305942,-85.5901709
"1720 S Mission St, Mt Pleasant, MI 48858",48858,43.584937,-84.7681529
"18885 Traditions Dr, Northville, MI 48168",48168,42.424036,-83.4337969
"43345 Crescent Blvd, Novi, MI 48375",48375,42.4836793,-83.4741898
"2721 Tittabawassee Rd Ste 1, Saginaw, MI 48604",48604,43.4794559,-83.970047
"35394 Van Dyke Ave, Sterling Heights, MI 48312",48312,42.5543322,-83.0289745
"30229 Mound Rd, Warren, MI 48092",48092,42.5143045,-83.0476773
"23111 Eureka Rd, Taylor, MI 48180",48180,42.1971736,-83.257584
"23061 Allen Rd, Woodhaven, MI 48183",48183,42.1402184,-83.225059
"22040 Eureka Rd Unit A, Taylor, MI 48180",48180,42.198536,-83.2489912
"7638 150th St W, Apple Valley, MN 55124",55124,44.7311427,-93.2193797
"14203 Edgewood Dr N, Baxter, MN 56425",56425,46.3577455,-94.2449344
"10450 Baltimore St NE Ste 100, Blaine, MN 55449",55449,45.160496,-93.23381
"599 Northtown Dr NE #500, Blaine, MN 55434",55434,45.1272628,-93.2567374
"10629 France Ave S, Bloomington, MN 55431",55431,44.8112029,-93.329127
"322 South Avenue, Bloomington, MN 55425",55425,44.8535263,-93.2419276
"7644 Lyndale Ave S #200, Richfield, MN 55423",55423,44.8640148,-93.2888755
"6801 York Ave S, Edina, MN 55435",55435,44.8792178,-93.3205247
"1830 E 66th St, Richfield, MN 55423",55423,44.8839582,-93.2485156
"8094 Old Carriage Ct, Shakopee, MN 55379",55379,44.7762868,-93.4141124
"2075 Cliff Rd, Eagan, MN 55122",55122,44.790692,-93.211819
"5711 Xerxes Ave N ste k, Brooklyn Center, MN 55430",55430,45.05913,-93.3209711
"7631 Jolly Ln, Brooklyn Park, MN 55428",55428,45.0941354,-93.3831974
"5901 94th Ave N SUITE 101, Brooklyn Park, MN 55443",55443,45.1243149,-93.3572768
"5608 W Broadway Ave, Crystal, MN 55428",55428,45.0551892,-93.3647936
"11209 Aquila Dr N, Champlin, MN 55316",55316,45.1583768,-93.3908332
"728 County Rd 42 W, Burnsville, MN 55337",55337,44.7475261,-93.2887624
"3455 River Rapids Dr NW, Coon Rapids, MN 55448",55448,45.1987447,-93.354802
"560 W 79th St, Chanhassen, MN 55317",55317,44.8593764,-93.5343967
"1112 Hazeltine Blvd, Chaska, MN 55318",55318,44.8348893,-93.601253
"4717 County Rd 101, Minnetonka, MN 55345",55345,44.91804,-93.5024318
"13250 Technology Dr., Eden Prairie, MN 55344",55344,44.8592224,-93.4428342
"5200 Central Ave NE, Columbia Heights, MN 55421",55421,45.0626966,-93.2483022
"2701 39th Ave NE Ste E128, Minneapolis, MN 55421",55421,45.0388679,-93.2198027
"2170 Northdale Blvd NW, Coon Rapids, MN 55433",55433,45.1823148,-93.3208933
"7180 E Point Douglas Rd S #300, Cottage Grove, MN 55016",55016,44.8328467,-92.9576239
"1769 N Frontage Rd, Hastings, MN 55033",55033,44.7388602,-92.8926484
"1600 Miller Trunk Hwy Ste F13C, Duluth, MN 55811",55811,46.80487,-92.1596896
"3324 Promenade Ave #107, Eagan, MN 55121",55121,44.83597,-93.1519587
"5580 Excelsior Blvd, St Louis Park, MN 55416",55416,44.9317634,-93.3490353
"786 Mainstreet, Hopkins, MN 55343",55343,44.9242298,-93.4099477
"3040 Excelsior Blvd Suite 104, Minneapolis, MN 55416",55416,44.9474206,-93.3212314
"2600 Hennepin Ave, Minneapolis, MN 55408",55408,44.9553518,-93.2972197
"1040 Nicollet Mall, Minneapolis, MN 55403",55403,44.9736485,-93.2753808
"50 South 6th St Ste 240, Minneapolis, MN 55402",55402,44.9783747,-93.2717135
"12509 Wayzata Blvd Ste 1305, Minnetonka, MN 55305",55305,44.9673278,-93.4379903
"18201 Carson Ct NW, Elk River, MN 55330",55330,45.3012649,-93.5551021
"107 12th St SW Ste 1, Forest Lake, MN 55025",55025,45.2782991,-92.9981993
"21450 Forest Blvd N, Forest Lake, MN 55025",55025,45.2601482,-92.9851631
"925 Co Rd E East Ste 150, Vadnais Heights, MN 55127",55127,45.0518696,-93.0635835
"13315 60th St N, Oak Park Heights, MN 55082",55082,45.0356191,-92.8374405
"1021 Red Fox Rd #100, Shoreview, MN 55126",55126,45.0580691,-93.1434984
"3095 White Bear Ave N Unit 1, Maplewood, MN 55109",55109,45.035555,-93.0195287
"2303 White Bear Ave, N Ste H, Maplewood, MN 55109",55109,45.0105569,-93.0238553
"860 Rosedale Shopping Center Ste 1020, Roseville, MN 55113",55113,45.0114646,-93.1688631
"515 Winnetka Ave N, Golden Valley, MN 55427",55427,44.9844755,-93.3809456
"17599 Kenwood Trail, Lakeville, MN 55044",55044,44.6939941,-93.2858206
"3390 150th St W, Rosemount, MN 55068",55068,44.7312584,-93.1332336
"1851 Madison Ave #100, Mankato, MN 56001",56001,44.166202,-93.9513988
"1600 Warren St Ste 1, Mankato, MN 56001",56001,44.1461964,-93.9940437
"9881 Maple Grove Pkwy N, Maple Grove, MN 55369",55369,45.1335967,-93.4768696
"7750 Main St N, Maple Grove, MN 55369",55369,45.0956686,-93.4413255
"800 Washington Ave SE, Minneapolis, MN 55414",55414,44.9734288,-93.2269503
"229 Cedar Ave S, Minneapolis, MN 55454",55454,44.9729962,-93.2469786
"225 E Hennepin Ave, Minneapolis, MN 55414",55414,44.9880324,-93.2569329
"200 South 6th St Ste 100, Minneapolis, MN 55402",55402,44.9770399,-93.2681827
"2082 Ford Pkwy, St Paul, MN 55116",55116,44.9174524,-93.1885184
"867 Grand Ave, St Paul, MN 55105",55105,44.9401151,-93.1368015
"1313 Wayzata Blvd E #103, Wayzata, MN 55391",55391,44.9714536,-93.4966761
"10995 Red Cir Dr, Minnetonka, MN 55343",55343,44.893775,-93.4196544
"3425 Vicksburg Ln N #100, Plymouth, MN 55447",55447,45.020568,-93.4825565
"3780 Marketplace Dr NW #100, Rochester, MN 55901",55901,44.0627528,-92.500055
"1201 Broadway Ave S, Ste 60, Rochester, MN 55904",55904,44.0059866,-92.4644663
"13590 Northdale Blvd Ste 300, Rogers, MN 55374",55374,45.2005556,-93.5538889
"2720 Lincoln Dr, Roseville, MN 55113",55113,45.0231874,-93.1677619
"3959 2nd St S Ste 205, St Cloud, MN 56301",56301,45.5513866,-94.2062086
"211 5th Ave S #100, St Cloud, MN 56301",56301,45.5586504,-94.1565131
"29 W 5th St W, St Paul, MN 55102",55102,44.9454524,-93.095395
"1857 S Robert St, West St Paul, MN 55118",55118,44.890144,-93.081155
"7455 Currell Blvd, Woodbury, MN 55125",55125,44.9247754,-92.9550957
"14008 State Hwy 13 S, Savage, MN 55378",55378,44.7492566,-93.3804093
"9965 Hudson Pl Ste 650, Woodbury, MN 55125",55125,44.9446016,-92.9047127
"2151 Jackson Ave W, Oxford, MS 38655",38655,34.3635482,-89.5592665
"1424 E North Ave, Belton, MO 64012",64012,38.8140062,-94.510089
"1115 NE Coronado Dr, Blue Springs, MO 64014",64014,39.025875,-94.2483172
"3533 McKelvey Rd, Bridgeton, MO 63044",63044,38.7506974,-90.4278731
"11485 Olive Blvd, Creve Coeur, MO 63141",63141,38.6727048,-90.4358821
"2391 N Hwy 67, Florissant, MO 63033",63033,38.8046041,-90.3085985
"1500 S Hanley Rd, St. Louis, MO 63144",63144,38.6263769,-90.3345945
"212 S Grand Blvd, St. Louis, MO 63103",63103,38.6326199,-90.2338558
"1676 Clarkson Rd, Chesterfield, MO 63017",63017,38.6432362,-90.564926
"1 N Central Ave, Clayton, MO 63105",63105,38.650436,-90.338381
"2540 Broadway Bluffs Dr #101, Columbia, MO 65201",65201,38.94743,-92.3000481
"306 S 9th St, Columbia, MO 65201",65201,38.9479732,-92.3274125
"2020 W Worley St, Columbia, MO 65203",65203,38.9608768,-92.3705262
"80 W County Center Ste 10, Des Peres, MO 63131",63131,38.5996625,-90.4469018
"15836 Manchester Rd, Ellisville, MO 63011",63011,38.5921893,-90.5843978
"12348 S, US-71, Grandview, MO 64030",64030,38.9020371,-94.525274
"18880 E Valley View Pkwy, Independence, MO 64055",64055,39.0336853,-94.3579253
"1400 Missouri Blvd, Jefferson City, MO 65109",65109,38.5788192,-92.192711
"631 S N Rangeline Rd Ste B, Joplin, MO 64801",64801,37.0848776,-94.4767064
"9205 E State Rte 350, Raytown, MO 64133",64133,38.9943983,-94.4745498
"1716 NW Chipman Rd, Lee's Summit, MO 64081",64081,38.928636,-94.409026
"900 NE Columbus St Columbus and, NE Rice Rd, Lee's Summit, MO 64086",64086,38.9213087,-94.3597436
"1255 S Kirkwood Rd, Kirkwood, MO 63122",63122,38.5625398,-90.4072904
"112 Laura K Dr, O'Fallon, MO 63366",63366,38.7805126,-90.6989811
"5107 N Belt Hwy Ste 101, St Joseph, MO 64506",64506,39.8136548,-94.8138664
"1211 E St Louis St, Springfield, MO 65802",65802,37.2097424,-93.275582
"3356 S Campbell Ave, Springfield, MO 65807",65807,37.1530238,-93.2951594
"728 N Maguire St, Warrensburg, MO 64093",64093,38.7723213,-93.7359233
"1601 Grand Ave #100, Billings, MT 59102",59102,45.7843726,-108.5568603
"1919 W Main St #1, Bozeman, MT 59718",59718,45.6797178,-111.0628748
"2995 N Reserve St ste a&b, Missoula, MT 59808",59808,46.8921789,-114.0400163
"10403 S 15th St #106, Bellevue, NE 68123",68123,41.157895,-95.9347661
"9820 S 71st Plaza Suite 117, Papillion, NE 68133",68133,41.1624055,-96.0233141
"1317 Q St Suite 100, Lincoln, NE 68508",68508,40.8156841,-96.702378
"6005 O St A, Lincoln, NE 68510",68510,40.8131246,-96.6401223
"2801 Pine Lake Rd Ste V, Lincoln, NE 68516",68516,40.7392594,-96.6794442
"201 S 72nd St, Omaha, NE 68114",68114,41.258742,-96.0231798
"13203 W Center Rd, Omaha, NE 68144",68144,41.2337381,-96.1203569
"3605 N 147th St #111, Omaha, NE 68116",68116,41.2917265,-96.1428879
"2717 S 177th St, Omaha, NE 68130",68130,41.2336673,-96.1920079
"1311 W Sunset Rd Ste 100, Henderson, NV 89014",89014,36.0631495,-115.0434494
"10251 S Eastern Ave #100, Henderson, NV 89052",89052,36.003532,-115.110534
"7175 W Lake Mead Blvd Ste 105, Las Vegas, NV 89128",89128,36.1952366,-115.2477458
"2540 S Decatur Blvd Ste 100, Las Vegas, NV 89102",89102,36.1439158,-115.2062551
"2023 E Lake Mead Blvd, North Las Vegas, NV 89030",89030,36.1955108,-115.1190002
"9240 W Sahara Ave STE 150, Las Vegas, NV 89117",89117,36.1447853,-115.2973929
"875 S Grand Central Pkwy Ste 1660, Las Vegas, NV 89106",89106,36.1632637,-115.1588763
"7170 N Durango Dr #150, Las Vegas, NV 89149",89149,36.291362,-115.2874693
"6211 N Decatur Blvd #110, Las Vegas, NV 89130",89130,36.2719283,-115.2071722
"3475 Las Vegas Blvd S, Las Vegas, NV 89109",89109,36.1199242,-115.1717634
"4530 S Maryland Pkwy, Las Vegas, NV 89119",89119,36.107073,-115.136921
"3377 Las Vegas Blvd S Ste 2191, Las Vegas, NV 89109",89109,36.1214589,-115.1686517
"3200 Las Vegas Blvd S, Las Vegas, NV 89109",89109,36.1273449,-115.1730984
"111 N Nellis Blvd Ste 150, Las Vegas, NV 89110",89110,36.1620061,-115.0626204
"4916 S Fort Apache Rd Ste 102, Las Vegas, NV 89148",89148,36.0991419,-115.2966713
"365 Hughes Center Dr #140, Las Vegas, NV 89169",89169,36.1148543,-115.1552672
"3663 S Las Vegas Blvd Ste A020, Las Vegas, NV 89109",89109,36.1091641,-115.1711529
"2546 E Craig Rd Ste 100, North Las Vegas, NV 89030",89030,36.2402359,-115.1162231
"7370 S Las Vegas Blvd, Las Vegas, NV 89123",89123,36.0560671,-115.1715767
"7340 Arroyo Crossing Pkwy #100, Las Vegas, NV 89113",89113,36.0636553,-115.2520469
"5715 S Eastern Ave Ste 105, Las Vegas, NV 89119",89119,36.0854369,-115.1195059
"3815 Blue Diamond Rd, Las Vegas, NV 89139",89139,36.0396569,-115.1906872
"5144 Mae Anne Ave Ste A, Reno, NV 89523",89523,39.5324191,-119.8654267
"6395 S McCarran Blvd Unit A, Reno, NV 89509",89509,39.4774686,-119.7931619
"537 S Meadows Pkwy Ste 100, Reno, NV 89521",89521,39.4387209,-119.7612026
"1560 E Lincoln Way #120, Sparks, NV 89434",89434,39.5339887,-119.7181422
"99 S River Rd #4, Bedford, NH 03110",3110,42.956443,-71.4779652
"926 S Willow St, Manchester, NH 03103",3103,42.9633032,-71.4416697
"265 Loudon Rd #2, Concord, NH 03301",3301,43.2245094,-71.4900812
"826 Central Ave # 15, Dover, NH 03820",3820,43.2155466,-70.8800323
"333 Winchester St, Keene, NH 03431",3431,42.925156,-72.2898577
"225 Daniel Webster Hwy, Nashua, NH 03060",3060,42.7119358,-71.4438284
"356 Amherst St, Nashua, NH 03063",3063,42.7828507,-71.5048584
"45 Gosling Rd Unit 5C, Newington, NH 03801",3801,43.0941261,-70.8005497
"25 Mountainview Blvd, Basking Ridge, NJ 07920",7920,40.6441931,-74.5772282
"80 Morristown Rd, Bernardsville, NJ 07924",7924,40.7204005,-74.5636559
"240 Bloomfield Ave, Bloomfield, NJ 07003",7003,40.7818225,-74.1917563
"318 Chimney Rock Rd, Bound Brook, NJ 08805",8805,40.5764027,-74.5588738
"74 Brick Plaza, Brick Township, NJ 08723",8723,40.0589285,-74.1422953
"640 Commons Way Ste 4280, Bridgewater Township, NJ 08807",8807,40.5829233,-74.6144108
"818 Haddonfield Rd, Cherry Hill, NJ 08002",8002,39.9274405,-75.0318764
"115 Route 130 S, Cinnaminson, NJ 08077",8077,39.9890181,-75.0097218
"1255 Raritan Rd Unit 410, Clark, NJ 07066",7066,40.6327506,-74.3050878
"380 NJ-3, Clifton, NJ 07014",7014,40.8302289,-74.1377133
"83 Vervalen St, Closter, NJ 07624",7624,40.9700022,-73.9550999
"2000 Clements Bridge Rd Suite 119A, Deptford Township, NJ 08096",8096,39.8403182,-75.0920478
"609 NJ-18, East Brunswick, NJ 08816",8816,40.4352612,-74.3903575
"524 Shoppes Blvd, North Brunswick Township, NJ 08902",8902,40.4614545,-74.457146
"387 George St, New Brunswick, NJ 08901",8901,40.4960801,-74.4438951
"368 NJ-10, East Hanover, NJ 07936",7936,40.8034679,-74.3627386
"40 NJ-17, East Rutherford, NJ 07073",7073,40.8311332,-74.0891134
"186 NJ-35, Eatontown, NJ 07724",7724,40.2899107,-74.0525743
"14 The Promenade, Edgewater, NJ 07020",7020,40.8066456,-73.9901397
"134 Linwood Plaza, Fort Lee, NJ 07024",7024,40.861233,-73.970523
"700 Plaza Dr, Secaucus, NJ 07094",7094,40.7875631,-74.0457996
"2843 Broadway, New York, NY 10025",10025,40.804515,-73.9668
"10 Nathaniel Pl, Englewood, NJ 07631",7631,40.8953478,-73.9761953
"81 E NJ-4 Ste 101, Paramus, NJ 07652",7652,40.9192899,-74.0648415
"450 Hackensack Ave, Hackensack, NJ 07601",7601,40.908854,-74.0320717
"2298 Broadway, New York, NY 10024",10024,40.7862055,-73.9778816
"805 Columbus Ave, New York, NY 10025",10025,40.7949232,-73.9657893
"55 Parsonage Rd Spc FS16A, Edison, NJ 08837",8837,40.5479013,-74.3348845
"323 W Main St, Freehold Township, NJ 07728",7728,40.2443308,-74.2994348
"649 US Highway 206 Unit 1A, Hillsborough Township, NJ 08844",8844,40.4990491,-74.6452344
"229 Washington St, Hoboken, NJ 07030",7030,40.7395995,-74.0299808
"525 Washington Blvd Ste G, Jersey City, NJ 07310",7310,40.7268188,-74.0352673
"26 Journal Square Ste 120, Jersey City, NJ 07306",7306,40.7306299,-74.0636592
"2131 NJ-35 Ste 102, Holmdel, NJ 07733",7733,40.4152413,-74.1587173
"4733 U.S. 9 #200, Howell Township, NJ 07731",7731,40.1343569,-74.2229776
"281 Broadway, New York, NY 10007",10007,40.7144667,-74.0062556
"325 South End Ave, New York, NY 10280",10280,40.7107027,-74.0163696
"111 Fulton St, New York, NY 10038",10038,40.7097535,-74.0064426
"222 Market St, Newark, NJ 07102",7102,40.7347601,-74.1703474
"190 Passaic Ave #6, Kearny, NJ 07032",7032,40.7596284,-74.1595665
"100 Maiden Ln, New York, NY 10038",10038,40.7066745,-74.0071976
"275 Greenwich St, New York, NY 10007",10007,40.7150429,-74.01103
"2 Broadway FRNT 4, New York, NY 10004",10004,40.7042968,-74.012958
"1 New York Plaza, FDR Dr, New York, NY 10004",10004,40.7020262,-74.011869
"3522 US-1, Princeton, NJ 08540",8540,40.3109783,-74.6613585
"3371 US-1 Unit 250, Lawrenceville, NJ 08648",8648,40.2984867,-74.6847091
"Lawrence Township, NJ 08648",8648,40.297205,-74.682597
"10 Centerton Rd, Mt Laurel Township, NJ 08054",8054,39.9699259,-74.9140355
"6850 Hadley Rd, South Plainfield, NJ 07080",7080,40.5545131,-74.4313565
"1711 NJ-10, Morris Plains, NJ 07950",7950,40.8450146,-74.4674132
"318 U.S. 9 N, Woodbridge Township, NJ 07095",7095,40.5348812,-74.2956217
"1620 US-22, Watchung, NJ 07069",7069,40.6428527,-74.4124069
"349 Lake Ave, Metuchen, NJ 08840",8840,40.5408539,-74.3660354
"170 Essex St Ste 3, Lodi, NJ 07644",7644,40.8911136,-74.0719572
"9 Teterboro Landing Dr, Teterboro, NJ 07608",7608,40.8606228,-74.0619118
"6 Main St, Madison, NJ 07940",7940,40.7601168,-74.4167983
"385 Martin Truex Jr Blvd, Manahawkin, NJ 08050",8050,39.704554,-74.275422
"1258 Hooper Ave, Toms River, NJ 08753",8753,39.984324,-74.180587
"882 NJ-73 Ste A, Marlton, NJ 08053",8053,39.9062371,-74.9363638
"500 Route 73 S, Ste D-18, Marlton, NJ 08053",8053,39.8775581,-74.9193783
"2220 Wrangleboro Rd, Mays Landing, NJ 08330",8330,39.4511821,-74.6377225
"18 Farm View, Montvale, NJ 07645",7645,41.051032,-74.0618427
"1255 NJ-17 Unit 3, Ramsey, NJ 07446",7446,41.0706676,-74.1394138
"1600 Nixon Dr, Moorestown, NJ 08057",8057,39.9463794,-74.9595837
"697 Morris Turnpike Ste 2, Springfield Township, NJ 07081",7081,40.7186273,-74.3295003
"1260 Springfield Ave Ste 2, New Providence, NJ 07974",7974,40.706435,-74.40451
"1101 Morris Ave, Union, NJ 07083",7083,40.6823717,-74.2342416
"1 Garden State Plz Routes 4 & 17, Paramus, NJ 07652",7652,40.9181658,-74.0762757
"1131 US-46, Parsippany-Troy Hills, NJ 07054",7054,40.861892,-74.387712
"20 Water St, Red Bank, NJ 07701",7701,40.3507391,-74.0699656
"301 Mt Hope Ave Ste 2067A, Rockaway, NJ 07866",7866,40.9068735,-74.5535485
"2150 NJ-35 Space E-7, Sea Girt, NJ 08750",8750,40.1395378,-74.0609027
"629 Berlin - Cross Keys Rd Ste C, Sicklerville, NJ 08081",8081,39.7346155,-75.0078599
"101 US-22, Springfield Township, NJ 07081",7081,40.6871219,-74.3157697
"117 E Broad St, Westfield, NJ 07090",7090,40.6510219,-74.349317
"235 Prospect Ave, West Orange, NJ 07052",7052,40.8039587,-74.2486736
"700 Haddonfield-Berlin Rd Ste 40C, Voorhees Township, NJ 08043",8043,39.8531509,-74.9825397
"70 Willowbrook Blvd, Wayne, NJ 07470",7470,40.8887162,-74.2520134
"749 Bloomfield Ave Ste 4, West Caldwell, NJ 07006",7006,40.8502277,-74.2940278
"6810 Menaul Blvd NE, Albuquerque, NM 87110",87110,35.1088624,-106.5685222
"3600 Coors Blvd NW A-800, Albuquerque, NM 87120",87120,35.1232578,-106.7012892
"2608 Central Ave SE, Albuquerque, NM 87106",87106,35.0805723,-106.6168657
"3400 NM 528 NW, Ste B, Albuquerque, NM 87114",87114,35.2045325,-106.6499649
"8120 San Pedro Dr NE, Albuquerque, NM 87113",87113,35.1749388,-106.5749713
"3501 N Prince St A, Clovis, NM 88101",88101,34.4342599,-103.195882
"4906 E Main St #100, Farmington, NM 87402",87402,36.7679511,-108.1477205
"525 S Telshor Blvd Ste A, Las Cruces, NM 88011",88011,32.314878,-106.7436246
"1001 S St Francis Dr #101, Santa Fe, NM 87505",87505,35.6778242,-105.9528671
"1475 Western Ave, Albany, NY 12203",12203,42.682911,-73.838426
"17 New Scotland Ave #112, Albany, NY 12208",12208,42.6541015,-73.7732827
"105 Wolf Rd, Albany, NY 12205",12205,42.7159981,-73.8100629
"279 Troy Rd Ste 5, Rensselaer, NY 12144",12144,42.6435032,-73.6997009
"2 Wade Rd, Latham, NY 12110",12110,42.7557324,-73.7760089
"441 Balltown Rd Ste 3, Schenectady, NY 12304",12304,42.7732494,-73.8939578
"1643 Niagara Falls Blvd, Amherst, NY 14228",14228,42.9997195,-78.8194361
"3173 Steinway St, Queens, NY 11103",11103,40.7594259,-73.918436
"2616 Jackson Ave, Queens, NY 11101",11101,40.7472275,-73.9416488
"8710 Northern Blvd, Queens, NY 11372",11372,40.7559426,-73.8802379
"1288 1st Avenue, New York, NY 10021",10021,40.7659866,-73.9570466
"1497 3rd Ave Frnt 1, New York, NY 10028",10028,40.7777062,-73.9544638
"1379 6th Ave, New York, NY 10019",10019,40.7636947,-73.9779751
"9015 Queens Blvd Ste FC12, NY 11373",11373,40.7345733,-73.8694401
"1153 3rd Ave, New York, NY 10065",10065,40.7666384,-73.9625337
"1020 3rd Ave, New York, NY 10065",10065,40.7626377,-73.9661291
"320 Park Ave FRNT 5A, New York, NY 10022",10022,40.7577861,-73.974309
"906 3rd Ave, New York, NY 10022",10022,40.7589573,-73.9687964
"150 E 52nd St, New York, NY 10022",10022,40.7573036,-73.9707317
"150 E 44th St FRNT 1, New York, NY 10017",10017,40.7521702,-73.9740662
"25 W 45th St, New York, NY 10036",10036,40.7561264,-73.9808141
"129 W 48th St, New York, NY 10020",10020,40.7594282,-73.982612
"9 W 42nd St Frnt 1, New York, NY 10036",10036,40.7539818,-73.9815736
"604 2nd Ave, New York, NY 10016",10016,40.7441435,-73.9758717
"235 W 56th St, New York, NY 10019",10019,40.7660637,-73.9828994
"274 Madison Ave, New York, NY 10016",10016,40.7513599,-73.9807214
"620 9th Ave, New York, NY 10036",10036,40.759531,-73.991542
"1675 Sunrise Hwy, Bay Shore, NY 11706",11706,40.7368089,-73.247878
"5181 Sunrise Hwy, Bohemia, NY 11716",11716,40.7638107,-73.0923289
"193 W 237th St, The Bronx, NY 10463",10463,40.8845662,-73.9004738
"4760 3rd Ave, The Bronx, NY 10458",10458,40.8603549,-73.8905947
"815 Hutchinson River Pkwy, The Bronx, NY 10465",10465,40.8237069,-73.8382068
"260 E 161 St, The Bronx, NY 10451",10451,40.8256972,-73.9193598
"2122 Bartow Ave Unit #116, The Bronx, NY 10475",10475,40.868854,-73.82627
"798 Pelham Pkwy, Pelham, NY 10803",10803,40.893607,-73.821011
"35 Westchester Square, The Bronx, NY 10461",10461,40.8414211,-73.8437409
"4009 Broadway, New York, NY 10032",10032,40.8415008,-73.9398763
"72 W 125th St, New York, NY 10027",10027,40.807282,-73.945075
"5510 Xavier Dr Space 5A10, Yonkers, NY 10704",10704,40.9268481,-73.8536643
"185 Montague St, Brooklyn, NY 11201",11201,40.6943493,-73.9918306
"1 MetroTech Center, Brooklyn, NY 11201",11201,40.6935915,-73.9863879
"394 Myrtle Ave, Brooklyn, NY 11205",11205,40.6930231,-73.9702073
"347 Flatbush Ave, Brooklyn, NY 11238",11238,40.6772251,-73.972194
"463 86th St, Brooklyn, NY 11209",11209,40.6220428,-74.0266715
"185 7th Ave, Brooklyn, NY 11215",11215,40.6711798,-73.9777127
"2166 Nostrand Ave, Brooklyn, NY 11210",11210,40.6319977,-73.9478177
"130 N 4th St, Brooklyn, NY 11249",11249,40.7166254,-73.9605444
"140 Court St, Brooklyn, NY 11201",11201,40.6892253,-73.9928246
"1325 Kings Hwy, Brooklyn, NY 11229",11229,40.6084988,-73.9593561
"474 Fulton St, Brooklyn, NY 11201",11201,40.6899125,-73.9839628
"2940 Cropsey Ave, Brooklyn, NY 11214",11214,40.5833025,-73.9867755
"774 Broadway, Brooklyn, NY 11206",11206,40.7000298,-73.9409675
"5102 Avenue U Ste 2223, Brooklyn, NY 11234",11234,40.6098192,-73.9216133
"2179 Ralph Ave, Brooklyn, NY 11234",11234,40.6264052,-73.9169756
"1717 Walden Ave, Cheektowaga, NY 14225",14225,42.9075376,-78.7742378
"1759 Sheridan Dr, Tonawanda, NY 14223",14223,42.9801575,-78.8693014
"4405 Milestrip Rd #5, Buffalo, NY 14219",14219,42.7893826,-78.8149751
"8020 Transit Rd Unit 23, Williamsville, NY 14221",14221,42.9856499,-78.6975413
"135 Old Country Rd, Carle Place, NY 11514",11514,40.743557,-73.6180387
"498 Red Apple Ct Spc FC-12, Central Valley, NY 10917",10917,41.3169256,-74.1259455
"7944 Brewerton Rd, Cicero, NY 13039",13039,43.1550518,-76.1222756
